id_domicilio,id_pessoa,trimestre_num,numero_entrevistas_pessoa,peso_pessoa,capital,situacao_urbana_rural,tipo_area,peso_amostral,sexo,idade,cor_raca,nivel_instrucao,numero_trabalhos,area_trabalho,grupo_atividade,grupo_ocupacao,rendimento_habitual,horas_habituais,target_informal
250004628-08-11,250004628-08-11-01,1,3,0.3333333333333333,0,1,4,255.39750581,1,31,4,2,1,,04,05,1412.0,44,1
250004628-08-11,250004628-08-11-02,1,3,0.3333333333333333,0,1,4,255.39750581,2,23,4,4,1,,04,05,60.0,40,1
250004628-09-11,250004628-09-11-01,1,3,0.3333333333333333,0,1,4,228.21674181,2,25,4,5,1,,10,05,450.0,30,1
250004628-09-11,250004628-09-11-02,1,3,0.3333333333333333,0,1,4,228.21674181,1,32,4,5,1,,03,07,1800.0,44,1
250004628-11-11,250004628-11-11-01,1,2,0.5,0,1,4,207.33212469,2,32,4,2,1,,11,05,400.0,40,1
250004628-11-11,250004628-11-11-02,1,2,0.5,0,1,4,207.33212469,1,41,4,3,1,,02,07,1412.0,40,1
250004628-12-11,250004628-12-11-02,1,3,0.3333333333333333,0,1,4,212.08101442,1,37,1,2,1,,02,09,1000.0,20,1
250004628-12-11,250004628-12-11-04,1,2,0.5,0,1,4,212.08101442,1,14,4,2,1,,02,09,500.0,20,1
250004628-13-11,250004628-13-11-02,1,3,0.3333333333333333,0,1,4,198.62084924,1,35,4,2,1,,03,07,800.0,30,1
250005154-05-11,250005154-05-11-01,1,1,1.0,0,2,4,162.17701607,2,53,4,2,1,,01,06,,48,1
250005154-05-11,250005154-05-11-02,1,1,1.0,0,2,4,162.17701607,1,56,4,2,1,,01,06,800.0,48,1
250005154-07-11,250005154-07-11-02,1,2,0.5,0,2,4,234.77195862,1,33,1,3,1,,01,09,480.0,16,1
250005154-10-11,250005154-10-11-02,1,2,0.5,0,2,4,183.4485865,1,46,1,1,1,,01,09,800.0,16,1
250005154-11-11,250005154-11-11-03,1,2,0.5,0,2,4,192.70186656,1,49,4,2,1,,01,09,480.0,16,1
250005154-11-11,250005154-11-11-04,1,2,0.5,0,2,4,192.70186656,2,39,4,6,1,3,09,08,1627.0,40,0
250005496-01-11,250005496-01-11-01,1,4,0.25,0,2,4,533.68065421,1,33,1,2,1,3,08,04,1500.0,30,0
250005496-02-11,250005496-02-11-01,1,4,0.25,0,2,4,493.02082589,1,43,4,1,2,,01,06,350.0,55,1
250005496-02-11,250005496-02-11-02,1,4,0.25,0,2,4,493.02082589,2,43,4,3,1,,01,06,350.0,40,1
250005496-03-11,250005496-03-11-01,1,4,0.25,0,2,4,569.18461973,2,21,4,5,1,,02,07,200.0,45,1
250005496-04-11,250005496-04-11-01,1,4,0.25,0,2,4,595.63654285,1,20,4,2,1,,01,09,600.0,40,1
250005496-05-11,250005496-05-11-01,1,4,0.25,0,2,4,373.31810891,2,57,4,2,1,,06,05,1000.0,60,1
250005496-05-11,250005496-05-11-02,1,4,0.25,0,2,4,373.31810891,1,61,4,1,1,,01,06,1000.0,30,1
250005496-06-11,250005496-06-11-01,1,4,0.25,0,2,4,548.46829687,1,27,4,2,1,,01,06,1800.0,56,1
250005496-08-11,250005496-08-11-01,1,4,0.25,0,2,4,522.58393102,1,33,4,5,2,,02,07,650.0,51,1
250005496-08-11,250005496-08-11-02,1,4,0.25,0,2,4,522.58393102,2,31,1,5,2,,02,07,650.0,51,1
250005496-09-11,250005496-09-11-02,1,4,0.25,0,2,4,367.93729699,2,51,4,2,2,,02,07,800.0,44,1
250005496-10-11,250005496-10-11-01,1,4,0.25,0,2,4,368.36442138,2,57,1,2,1,3,09,09,1600.0,25,0
250005496-11-11,250005496-11-11-01,1,4,0.25,0,2,4,592.71474034,1,22,4,2,1,,01,09,300.0,30,1
250005496-11-11,250005496-11-11-02,1,1,1.0,0,2,4,592.71474034,2,22,4,5,1,,11,09,70.0,10,1
250005496-12-11,250005496-12-11-02,1,4,0.25,0,2,4,573.82730816,1,30,4,4,1,,01,09,700.0,30,1
250005496-13-11,250005496-13-11-03,1,4,0.25,0,2,4,405.7824062,1,18,4,2,1,,01,09,200.0,20,1
250005496-14-11,250005496-14-11-01,1,4,0.25,0,2,4,520.79469376,1,57,4,1,1,,01,09,300.0,30,1
250005496-14-11,250005496-14-11-02,1,4,0.25,0,2,4,520.79469376,1,22,4,2,1,,02,09,400.0,40,1
250005496-14-11,250005496-14-11-04,1,4,0.25,0,2,4,520.79469376,2,25,4,3,1,,02,08,300.0,50,1
250005560-04-10,250005560-04-10-02,1,1,1.0,1,1,1,428.04552618,1,36,2,5,1,,03,03,2000.0,45,1
250005560-05-10,250005560-05-10-01,1,1,1.0,1,1,1,318.14545586,1,55,1,5,1,,07,07,2800.0,44,0
250005560-07-10,250005560-07-10-01,1,1,1.0,1,1,1,357.1815914,2,35,1,5,1,,06,05,400.0,10,1
250005560-10-10,250005560-10-10-01,1,1,1.0,1,1,1,409.77444306,2,24,4,5,1,,11,09,960.0,25,1
250005560-12-10,250005560-12-10-01,1,1,1.0,1,1,1,272.11283978,1,75,4,5,1,,10,04,1100.0,30,1
250005560-12-10,250005560-12-10-02,1,1,1.0,1,1,1,272.11283978,2,62,1,5,1,,11,09,1440.0,36,1
250005884-01-10,250005884-01-10-02,1,1,1.0,0,1,4,551.28227566,1,29,4,5,1,,04,09,2000.0,20,1
250005884-04-10,250005884-04-10-01,1,1,1.0,0,1,4,581.76438254,2,47,1,2,1,,11,05,600.0,15,1
250005884-04-10,250005884-04-10-02,1,1,1.0,0,1,4,581.76438254,1,50,1,2,1,,06,05,300.0,6,1
250005884-07-10,250005884-07-10-03,1,1,1.0,0,1,4,476.31562403,1,42,4,4,1,,03,09,1412.0,40,0
250005884-11-10,250005884-11-10-02,1,1,1.0,0,1,4,570.35602157,1,32,4,7,1,3,08,04,1420.0,40,0
250005884-12-10,250005884-12-10-01,1,1,1.0,0,1,4,617.07999902,1,35,4,5,1,,01,09,800.0,40,1
250005884-13-10,250005884-13-10-01,1,1,1.0,0,1,4,629.54655053,2,34,2,5,1,,10,05,1500.0,40,1
250005884-13-10,250005884-13-10-02,1,1,1.0,0,1,4,629.54655053,1,38,2,3,1,,10,03,1400.0,40,1
250005884-14-10,250005884-14-10-01,1,1,1.0,0,1,4,604.61963791,1,47,1,7,1,2,02,03,9000.0,24,0
250006133-01-11,250006133-01-11-01,1,4,0.25,0,2,4,257.04909551,2,37,4,2,1,,04,05,100.0,40,1
250006133-04-11,250006133-04-11-01,1,4,0.25,0,2,4,376.92525525,1,30,1,3,1,,03,07,60.0,8,1
250006133-06-11,250006133-06-11-01,1,1,1.0,0,2,4,398.77816821,1,36,4,2,1,,01,06,1412.0,40,1
250006133-10-11,250006133-10-11-01,1,4,0.25,0,2,4,279.38335484,1,42,4,2,1,,03,07,1412.0,40,0
250006133-11-11,250006133-11-11-01,1,4,0.25,0,2,4,298.95580755,1,42,4,4,1,,03,07,300.0,16,1
250006133-11-11,250006133-11-11-02,1,4,0.25,0,2,4,298.95580755,2,38,4,2,1,,11,09,300.0,8,1
250006133-12-11,250006133-12-11-04,1,3,0.3333333333333333,0,2,4,232.12398328,1,50,4,2,1,,01,06,400.0,40,1
250006133-13-11,250006133-13-11-01,1,4,0.25,0,2,4,259.91292602,1,50,1,2,1,,01,06,1412.0,40,0
250006133-14-11,250006133-14-11-01,1,1,1.0,0,2,4,266.31945979,1,80,4,2,1,,01,06,2000.0,20,1
250006133-14-11,250006133-14-11-03,1,4,0.25,0,2,4,266.31945979,1,41,1,5,1,2,09,08,3000.0,30,0
250006133-14-11,250006133-14-11-04,1,4,0.25,0,2,4,266.31945979,1,39,4,7,1,3,08,04,3000.0,30,0
250006133-14-11,250006133-14-11-05,1,1,1.0,0,2,4,266.31945979,2,64,4,2,1,,11,09,,70,1
250006233-02-11,250006233-02-11-01,1,3,0.3333333333333333,0,2,4,133.54924202,1,55,4,2,1,,01,09,1000.0,40,1
250006233-04-11,250006233-04-11-01,1,3,0.3333333333333333,0,2,4,151.79374287,1,43,4,4,1,,01,06,1000.0,50,1
250006233-04-11,250006233-04-11-04,1,1,1.0,0,2,4,151.79374287,1,17,4,4,1,,01,06,,50,1
250006233-05-11,250006233-05-11-02,1,2,0.5,0,2,4,127.52612564,1,50,4,2,1,,01,09,500.0,40,1
250006233-06-11,250006233-06-11-01,1,3,0.3333333333333333,0,2,4,164.92186252,1,42,1,1,1,,04,08,400.0,48,1
250006233-08-11,250006233-08-11-01,1,3,0.3333333333333333,0,2,4,170.88012619,1,49,4,4,1,,06,05,1000.0,30,1
250006233-10-11,250006233-10-11-01,1,3,0.3333333333333333,0,2,4,162.85022942,1,48,4,3,1,,05,08,2000.0,30,1
250006233-10-11,250006233-10-11-02,1,3,0.3333333333333333,0,2,4,162.85022942,2,49,1,2,1,3,09,05,1412.0,40,0
250006233-10-11,250006233-10-11-03,1,2,0.5,0,2,4,162.85022942,1,23,1,5,1,,04,05,1412.0,40,0
250006233-13-11,250006233-13-11-01,1,3,0.3333333333333333,0,2,4,184.38142558,1,31,4,4,1,,02,08,1402.0,40,0
250006233-14-11,250006233-14-11-02,1,3,0.3333333333333333,0,2,4,189.75978261,1,28,4,5,1,,01,09,1200.0,48,1
250006406-01-11,250006406-01-11-02,1,2,0.5,0,1,4,402.10863511,1,33,4,7,2,2,09,03,2200.0,70,0
250006406-03-11,250006406-03-11-01,1,2,0.5,0,1,4,455.79903006,1,61,4,3,1,3,08,09,1412.0,40,0
250006406-04-11,250006406-04-11-01,1,2,0.5,0,1,4,437.04288568,2,46,4,1,1,2,09,09,1412.0,44,0
250006406-04-11,250006406-04-11-02,1,2,0.5,0,1,4,437.04288568,2,21,1,5,1,,04,05,1412.0,40,0
250006406-07-11,250006406-07-11-01,1,2,0.5,0,1,4,425.71336285,2,41,4,2,1,,10,05,1500.0,30,0
250006406-07-11,250006406-07-11-03,1,1,1.0,0,1,4,425.71336285,2,21,1,4,1,,10,05,,20,1
250006406-08-11,250006406-08-11-01,1,2,0.5,0,1,4,413.10107424,2,46,4,5,1,,05,08,1412.0,40,1
250006406-08-11,250006406-08-11-02,1,2,0.5,0,1,4,413.10107424,2,36,2,5,1,,11,05,1412.0,40,0
250006406-10-11,250006406-10-11-03,1,2,0.5,0,1,4,426.18974672,1,32,4,5,1,3,09,03,3400.0,40,0
250006406-11-11,250006406-11-11-02,1,2,0.5,0,1,4,550.34226624,1,29,4,4,1,,06,05,1412.0,40,0
250006406-12-11,250006406-12-11-01,1,2,0.5,0,1,4,647.66521707,1,39,4,5,1,2,09,03,1412.0,40,0
250006406-14-11,250006406-14-11-01,1,2,0.5,0,1,4,458.24783888,1,40,4,5,1,,07,05,1412.0,40,0
250006406-14-11,250006406-14-11-02,1,2,0.5,0,1,4,458.24783888,2,41,4,5,1,,04,05,1412.0,40,0
250006415-03-11,250006415-03-11-01,1,1,1.0,0,2,4,79.6745198,1,45,4,3,1,,01,06,1000.0,40,1
250006415-03-11,250006415-03-11-02,1,2,0.5,0,2,4,79.6745198,2,41,4,7,1,3,09,02,1412.0,20,0
250006415-05-11,250006415-05-11-01,1,2,0.5,0,2,4,67.71965916,2,39,1,3,1,,06,07,200.0,10,1
250006415-07-11,250006415-07-11-01,1,1,1.0,0,2,4,65.72477091,2,49,4,1,1,,01,09,100.0,16,1
250006415-10-11,250006415-10-11-02,1,2,0.5,0,2,4,77.17540159,1,34,2,2,1,,03,09,300.0,16,1
250006415-14-11,250006415-14-11-01,1,1,1.0,0,2,4,63.27248478,1,55,4,2,1,,05,08,2000.0,40,1
250007210-02-11,250007210-02-11-01,1,4,0.25,0,1,4,474.77264193,1,26,4,2,1,,01,09,480.0,16,1
250007210-03-11,250007210-03-11-01,1,1,1.0,0,1,4,292.78956975,2,63,4,2,1,,02,07,150.0,6,1
250007210-05-11,250007210-05-11-01,1,4,0.25,0,1,4,376.59267497,2,49,2,2,1,,01,06,,40,1
250007210-05-11,250007210-05-11-02,1,4,0.25,0,1,4,376.59267497,1,48,1,2,1,,01,06,1412.0,40,1
250007210-09-11,250007210-09-11-01,1,3,0.3333333333333333,0,1,4,474.43512692,1,24,4,4,1,,01,09,1000.0,40,1
250007210-10-11,250007210-10-11-02,1,3,0.3333333333333333,0,1,4,420.20328635,1,38,4,2,1,,01,06,1412.0,48,0
250007210-11-11,250007210-11-11-01,1,2,0.5,0,1,4,377.72162458,2,45,4,2,1,,06,05,200.0,20,1
250007210-12-11,250007210-12-11-03,1,2,0.5,0,1,4,369.95177038,1,19,4,4,1,,05,08,400.0,20,1
250007210-13-11,250007210-13-11-03,1,4,0.25,0,1,4,366.10160237,1,37,4,2,1,,03,09,1412.0,44,1
250007210-14-11,250007210-14-11-01,1,3,0.3333333333333333,0,1,4,417.99095232,1,18,4,3,1,,06,09,1412.0,40,1
250007284-04-11,250007284-04-11-01,1,4,0.25,0,2,2,55.98232565,1,65,4,2,1,,03,07,800.0,30,1
250007284-06-11,250007284-06-11-02,1,1,1.0,0,2,2,50.62816404,1,60,1,2,1,,11,09,400.0,20,1
250007284-10-11,250007284-10-11-01,1,4,0.25,0,2,2,79.85676882,1,26,4,5,1,,02,07,600.0,60,1
250007284-10-11,250007284-10-11-02,1,4,0.25,0,2,2,79.85676882,2,27,4,5,1,,02,07,,40,1
250007284-11-11,250007284-11-11-01,1,4,0.25,0,2,2,50.62816404,2,61,4,4,1,,06,05,1400.0,30,1
250007284-11-11,250007284-11-11-02,1,4,0.25,0,2,2,50.62816404,1,60,2,5,1,,01,06,2800.0,40,0
250007284-12-11,250007284-12-11-01,1,4,0.25,0,2,2,66.1877803,1,56,4,2,1,,01,06,500.0,50,1
250007284-12-11,250007284-12-11-03,1,4,0.25,0,2,2,66.1877803,1,32,4,2,1,,03,09,200.0,20,1
250007284-13-11,250007284-13-11-01,1,4,0.25,0,2,2,68.99813533,1,46,4,4,1,,03,07,900.0,30,1
250007284-13-11,250007284-13-11-03,1,2,0.5,0,2,2,68.99813533,1,39,4,5,1,,03,07,900.0,30,1
250007284-14-11,250007284-14-11-02,1,4,0.25,0,2,2,77.78531317,1,38,4,5,1,,01,09,400.0,20,1
250007918-03-11,250007918-03-11-01,1,3,0.3333333333333333,0,2,4,171.2974054,1,41,4,2,1,,11,09,1412.0,40,0
250007918-05-11,250007918-05-11-01,1,3,0.3333333333333333,0,2,4,144.46751529,1,64,4,3,1,,01,06,400.0,40,1
250007918-06-11,250007918-06-11-02,1,3,0.3333333333333333,0,2,4,136.61998358,1,60,4,7,1,3,09,02,6900.0,40,0
250007918-09-11,250007918-09-11-01,1,1,1.0,0,2,4,139.97752525,1,58,4,2,1,,03,07,500.0,40,1
250007918-10-11,250007918-10-11-02,1,3,0.3333333333333333,0,2,4,217.7927003,1,35,4,2,1,,03,07,1450.0,40,1
250007918-11-11,250007918-11-11-03,1,1,1.0,0,2,4,152.01492839,1,48,1,2,1,,01,06,1500.0,44,1
250007918-12-11,250007918-12-11-01,1,3,0.3333333333333333,0,2,4,138.12233095,1,58,1,4,2,,01,06,100.0,40,1
250007918-12-11,250007918-12-11-02,1,2,0.5,0,2,4,138.12233095,2,44,1,4,1,,11,05,700.0,30,1
250007918-14-11,250007918-14-11-01,1,3,0.3333333333333333,0,2,4,175.08146848,2,43,4,5,1,,07,05,1700.0,40,0
250008147-01-11,250008147-01-11-01,1,4,0.25,1,1,1,361.37540803,1,59,1,5,1,2,08,08,1412.0,40,0
250008147-01-11,250008147-01-11-02,1,4,0.25,1,1,1,361.37540803,2,53,1,6,1,2,08,03,7000.0,40,0
250008147-01-11,250008147-01-11-03,1,4,0.25,1,1,1,361.37540803,1,30,1,6,1,2,09,08,1412.0,40,0
250008147-04-11,250008147-04-11-01,1,4,0.25,1,1,1,527.3983922,1,35,2,7,1,2,09,02,6400.0,40,0
250008147-05-11,250008147-05-11-01,1,4,0.25,1,1,1,381.64312902,2,57,4,7,1,2,08,03,5300.0,35,0
250008147-05-11,250008147-05-11-02,1,1,1.0,1,1,1,381.64312902,1,28,2,5,1,3,08,04,2000.0,20,0
250008147-06-11,250008147-06-11-02,1,4,0.25,1,1,1,290.63634491,1,57,1,6,1,3,08,04,12300.0,30,0
250008147-07-11,250008147-07-11-01,1,4,0.25,1,1,1,364.27591616,1,65,4,7,1,2,08,02,10000.0,30,0
250008147-07-11,250008147-07-11-03,1,4,0.25,1,1,1,364.27591616,2,36,1,7,1,,07,03,1500.0,40,1
250008147-07-11,250008147-07-11-04,1,4,0.25,1,1,1,364.27591616,1,39,4,6,1,,07,03,1500.0,40,1
250008147-08-11,250008147-08-11-02,1,3,0.3333333333333333,1,1,1,281.03199847,2,39,4,2,1,,11,05,1412.0,84,1
250008147-11-11,250008147-11-11-01,1,4,0.25,1,1,1,395.04508,1,49,4,5,1,,03,07,3500.0,48,0
250008147-11-11,250008147-11-11-02,1,4,0.25,1,1,1,395.04508,2,44,1,7,2,2,09,02,4500.0,55,0
250008147-12-11,250008147-12-11-01,1,4,0.25,1,1,1,447.43030495,1,27,1,7,1,,07,03,2500.0,40,1
250008147-12-11,250008147-12-11-02,1,4,0.25,1,1,1,447.43030495,2,26,4,7,1,,07,03,2500.0,40,1
250008147-13-11,250008147-13-11-01,1,4,0.25,1,1,1,454.47410239,2,24,4,7,1,,02,02,6000.0,40,0
250008147-14-11,250008147-14-11-02,1,2,0.5,1,1,1,356.68715772,1,71,1,7,1,1,08,03,1980.0,40,0
250008243-01-11,250008243-01-11-01,1,2,0.5,0,2,4,166.5591461,1,50,4,5,1,3,09,03,3700.0,40,0
250008243-04-11,250008243-04-11-03,1,3,0.3333333333333333,0,2,4,198.90340552,1,25,4,2,1,,01,06,300.0,20,1
250008243-06-11,250008243-06-11-01,1,2,0.5,0,2,4,195.99726392,1,54,4,1,1,,01,09,500.0,30,1
250008243-06-11,250008243-06-11-02,1,2,0.5,0,2,4,195.99726392,1,50,4,1,1,,01,09,500.0,30,1
250008243-06-11,250008243-06-11-04,1,3,0.3333333333333333,0,2,4,195.99726392,1,25,2,2,1,,01,09,600.0,30,1
250008243-07-11,250008243-07-11-02,1,3,0.3333333333333333,0,2,4,166.00111601,1,56,4,1,1,,01,09,700.0,40,1
250008243-08-11,250008243-08-11-02,1,2,0.5,0,2,4,190.93061692,1,40,4,5,1,,01,09,1000.0,50,1
250008243-09-11,250008243-09-11-02,1,1,1.0,0,2,4,227.31539443,1,31,4,5,1,,01,09,1320.0,44,0
250008243-10-11,250008243-10-11-02,1,3,0.3333333333333333,0,2,4,204.34161384,1,41,2,2,1,,01,09,800.0,40,1
250008243-13-11,250008243-13-11-02,1,3,0.3333333333333333,0,2,4,234.80041635,1,23,4,5,1,,01,09,500.0,30,1
250008386-01-11,250008386-01-11-01,1,2,0.5,0,1,4,458.19785803,2,43,4,5,1,,04,05,1320.0,40,0
250008386-04-11,250008386-04-11-02,1,2,0.5,0,1,4,434.19996165,2,48,4,7,1,,07,05,2000.0,20,1
250008386-06-11,250008386-06-11-02,1,2,0.5,0,1,4,413.88926934,1,64,1,2,1,,06,05,2640.0,48,1
250008386-07-11,250008386-07-11-01,1,2,0.5,0,1,4,383.4198959,2,74,1,3,1,3,08,01,5500.0,40,0
250008386-07-11,250008386-07-11-02,1,2,0.5,0,1,4,383.4198959,2,54,2,5,2,,11,09,600.0,65,1
250008386-10-11,250008386-10-11-01,1,1,1.0,0,1,4,533.08512497,1,20,4,5,1,,03,07,1500.0,40,1
250008386-10-11,250008386-10-11-02,1,1,1.0,0,1,4,533.08512497,2,65,4,2,1,,01,06,250.0,20,1
250008386-11-11,250008386-11-11-01,1,2,0.5,0,1,4,526.2059984,2,32,4,5,1,,04,05,1412.0,44,0
250008386-13-11,250008386-13-11-02,1,2,0.5,0,1,4,487.72333662,1,47,4,5,1,,03,09,800.0,40,1
250008400-03-10,250008400-03-10-02,1,1,1.0,0,1,4,323.79906492,2,43,1,3,1,2,09,05,1412.0,40,0
250008400-04-10,250008400-04-10-02,1,1,1.0,0,1,4,348.87596453,1,61,1,2,1,,07,09,1412.0,40,0
250008400-04-10,250008400-04-10-03,1,1,1.0,0,1,4,348.87596453,1,36,1,5,1,,10,05,1412.0,40,0
250008400-07-10,250008400-07-10-01,1,1,1.0,0,1,4,292.87391815,1,67,2,1,1,,04,05,1000.0,28,1
250008400-08-10,250008400-08-10-01,1,1,1.0,0,1,4,295.30526019,2,59,4,7,1,2,09,02,5000.0,30,0
250008400-12-10,250008400-12-10-01,1,1,1.0,0,1,4,364.90173912,1,57,4,5,1,,09,08,1700.0,30,0
250008400-12-10,250008400-12-10-02,1,1,1.0,0,1,4,364.90173912,2,49,4,7,1,,09,02,3000.0,30,1
250008400-13-10,250008400-13-10-01,1,1,1.0,0,1,4,334.82560182,2,53,4,5,1,,04,05,1300.0,44,1
250008598-01-11,250008598-01-11-02,1,4,0.25,0,1,4,393.17627464,1,52,4,1,1,,04,08,1400.0,44,1
250008598-07-11,250008598-07-11-01,1,4,0.25,0,1,4,429.89077149,2,43,3,2,1,,04,05,1412.0,44,0
250008598-07-11,250008598-07-11-02,1,4,0.25,0,1,4,429.89077149,1,45,2,2,1,,04,09,1412.0,44,0
250008598-11-11,250008598-11-11-02,1,4,0.25,0,1,4,365.57810935,2,49,1,2,1,,04,05,1000.0,44,1
250008910-01-11,250008910-01-11-01,1,1,1.0,0,2,4,140.55319805,1,32,4,2,1,,02,08,2000.0,44,0
250008910-02-11,250008910-02-11-02,1,1,1.0,0,2,4,124.60746401,1,45,4,2,1,,01,06,600.0,44,1
250008910-04-11,250008910-04-11-02,1,3,0.3333333333333333,0,2,4,143.66726295,1,32,4,2,1,,01,06,1000.0,40,1
250008910-05-11,250008910-05-11-02,1,4,0.25,0,2,4,140.28827822,1,36,4,2,1,,03,09,1320.0,40,0
250008910-08-11,250008910-08-11-02,1,4,0.25,0,2,4,151.14594438,1,29,4,2,1,,03,07,1900.0,40,0
250008910-12-11,250008910-12-11-02,1,4,0.25,0,2,4,162.76527867,1,25,2,5,1,,04,07,1320.0,44,0
250008910-14-11,250008910-14-11-01,1,2,0.5,0,2,4,154.77766803,2,29,4,5,1,3,09,09,1320.0,30,0
250008984-01-11,250008984-01-11-02,1,3,0.3333333333333333,0,1,4,352.81637728,2,74,4,7,1,,04,05,200.0,3,1
250008984-02-11,250008984-02-11-02,1,3,0.3333333333333333,0,1,4,442.7484138,2,39,4,2,1,,07,09,1412.0,44,0
250008984-03-11,250008984-03-11-01,1,3,0.3333333333333333,0,1,4,383.73843683,1,68,1,3,1,,04,08,2000.0,48,1
250008984-04-11,250008984-04-11-02,1,1,1.0,0,1,4,439.82563265,1,17,4,3,1,,04,09,600.0,20,1
250008984-05-11,250008984-05-11-01,1,3,0.3333333333333333,0,1,4,410.88296852,2,44,4,5,1,,07,04,1412.0,36,0
250008984-05-11,250008984-05-11-02,1,3,0.3333333333333333,0,1,4,410.88296852,2,19,1,5,1,,07,04,706.0,20,0
250008984-07-11,250008984-07-11-01,1,3,0.3333333333333333,0,1,4,510.81505008,1,32,4,5,1,,04,05,1600.0,40,1
250008984-07-11,250008984-07-11-02,1,3,0.3333333333333333,0,1,4,510.81505008,2,34,4,5,1,,07,04,1412.0,36,0
250008984-08-11,250008984-08-11-01,1,3,0.3333333333333333,0,1,4,451.93918049,1,62,4,3,1,,04,08,2000.0,40,1
250008984-08-11,250008984-08-11-02,1,3,0.3333333333333333,0,1,4,451.93918049,2,49,1,5,1,,04,05,1412.0,40,0
250008984-09-11,250008984-09-11-01,1,3,0.3333333333333333,0,1,4,363.64500405,2,30,1,6,1,,07,01,4300.0,40,0
250008984-11-11,250008984-11-11-02,1,3,0.3333333333333333,0,1,4,578.99180372,1,22,4,5,1,,02,09,1000.0,45,1
250008984-12-11,250008984-12-11-02,1,3,0.3333333333333333,0,1,4,421.78750347,1,50,4,4,1,,04,09,1412.0,48,0
250008984-12-11,250008984-12-11-03,1,3,0.3333333333333333,0,1,4,421.78750347,1,34,4,5,2,,09,04,706.0,40,0
250008984-13-11,250008984-13-11-05,1,3,0.3333333333333333,0,1,4,499.89251307,1,21,4,2,1,,03,09,1412.0,48,0
250008984-14-11,250008984-14-11-01,1,3,0.3333333333333333,0,1,4,359.41856131,2,52,1,5,1,,11,05,706.0,44,1
250008984-14-11,250008984-14-11-02,1,2,0.5,0,1,4,359.41856131,1,59,4,1,1,,02,08,1412.0,44,1
250009059-01-11,250009059-01-11-02,1,3,0.3333333333333333,0,2,4,68.03856623,2,49,1,2,1,3,09,09,1412.0,20,0
250009059-02-11,250009059-02-11-01,1,2,0.5,0,2,4,72.85051379,1,41,4,2,1,,01,09,1200.0,48,1
250009059-05-11,250009059-05-11-01,1,4,0.25,0,2,4,65.91475256,1,55,1,2,1,,01,06,2000.0,8,1
250009059-05-11,250009059-05-11-03,1,4,0.25,0,2,4,65.91475256,1,29,1,4,1,,01,09,1000.0,8,1
250009059-07-11,250009059-07-11-01,1,2,0.5,0,2,4,48.17884005,2,60,4,7,1,2,09,02,2500.0,30,0
250009059-11-11,250009059-11-11-01,1,2,0.5,0,2,4,102.02068175,1,32,2,2,1,,01,09,1412.0,8,1
250009258-03-10,250009258-03-10-01,1,1,1.0,0,1,4,466.61756345,1,18,4,4,1,,02,07,1412.0,48,0
250009258-04-10,250009258-04-10-01,1,1,1.0,0,1,4,523.57212007,1,34,4,2,1,,07,09,1412.0,40,0
250009258-05-10,250009258-05-10-01,1,1,1.0,0,1,4,474.36152997,1,33,4,5,1,,07,07,1000.0,40,1
250009258-06-10,250009258-06-10-01,1,1,1.0,0,1,4,433.61692804,2,45,1,2,1,,11,09,250.0,16,1
250009258-06-10,250009258-06-10-02,1,1,1.0,0,1,4,433.61692804,1,39,2,2,1,,07,05,1412.0,44,0
250009258-09-10,250009258-09-10-01,1,1,1.0,0,1,4,393.5637722,2,41,1,3,1,,11,09,300.0,20,1
250009258-11-10,250009258-11-10-01,1,1,1.0,0,1,4,426.45037058,1,42,4,7,1,,09,02,1800.0,30,1
250009258-11-10,250009258-11-10-03,1,1,1.0,0,1,4,426.45037058,1,19,1,5,1,,11,05,100.0,56,1
250009258-13-10,250009258-13-10-01,1,1,1.0,0,1,4,473.41801735,1,45,1,2,1,2,08,09,1412.0,40,0
250009258-14-10,250009258-14-10-01,1,1,1.0,0,1,4,373.03971533,2,53,4,7,1,3,09,03,2000.0,40,0
250009258-14-10,250009258-14-10-02,1,1,1.0,0,1,4,373.03971533,1,56,4,2,1,,04,05,1500.0,80,1
250009475-02-10,250009475-02-10-01,1,1,1.0,1,1,1,370.12441858,1,56,4,7,1,1,07,03,8000.0,40,0
250009475-02-10,250009475-02-10-03,1,1,1.0,1,1,1,370.12441858,2,25,1,7,1,,07,01,20000.0,30,1
250009475-03-10,250009475-03-10-01,1,1,1.0,1,1,1,480.38040407,2,31,1,7,1,,09,02,8000.0,16,1
250009475-03-10,250009475-03-10-02,1,1,1.0,1,1,1,480.38040407,1,41,4,7,1,,07,02,8000.0,30,1
250009475-06-10,250009475-06-10-01,1,1,1.0,1,1,1,355.94860211,2,37,1,7,1,2,02,04,10080.0,40,0
250009475-07-10,250009475-07-10-01,1,1,1.0,1,1,1,369.88052363,2,64,1,5,1,,04,05,1412.0,48,0
250009475-07-10,250009475-07-10-02,1,1,1.0,1,1,1,369.88052363,1,64,1,2,1,,04,09,1412.0,48,1
250009475-08-10,250009475-08-10-01,1,1,1.0,1,1,1,390.68173185,2,57,1,5,1,3,08,04,2400.0,40,0
250009475-08-10,250009475-08-10-02,1,1,1.0,1,1,1,390.68173185,1,50,1,5,1,,06,05,3900.0,40,0
250009475-11-10,250009475-11-10-01,1,1,1.0,1,1,1,393.56461101,1,56,1,7,1,,10,03,5000.0,60,1
